country_code,country_name,wb_income,wb_region,skill_group_id,net_per_10K_2015,net_per_10K_2016,net_per_10K_2017,net_per_10K_2018,net_per_10K_2019
se,Sweden,High income,Europe & Central Asia,851,17.78,68.15,12.98,60.12,43.9
se,Sweden,High income,Europe & Central Asia,49,27.21,46.66,60.65,64.44,45.64
se,Sweden,High income,Europe & Central Asia,340,31.25,58.63,78.22,61.52,45.92
se,Sweden,High income,Europe & Central Asia,1415,58.39,112.32,7.03,102.16,46.03
se,Sweden,High income,Europe & Central Asia,895,71.63,43.5,71.35,53.92,50.62
se,Sweden,High income,Europe & Central Asia,4022,61.93,97.13,94.59,93.99,52.35
se,Sweden,High income,Europe & Central Asia,1774,55.09,64.84,105.94,77.01,52.73
se,Sweden,High income,Europe & Central Asia,613,37.03,59.72,73.87,75.02,53.71
se,Sweden,High income,Europe & Central Asia,4271,34.16,43.07,56,58.86,53.96
se,Sweden,High income,Europe & Central Asia,785,36.76,55.21,74.67,58.07,55.3
se,Sweden,High income,Europe & Central Asia,24937,104.39,29.04,106.4,99.31,57.06
se,Sweden,High income,Europe & Central Asia,979,55.59,70.04,79.93,103.1,58.95
se,Sweden,High income,Europe & Central Asia,1225,35.74,54.25,56.73,56.72,59.86
se,Sweden,High income,Europe & Central Asia,6874,31.42,130.22,136.86,99.27,60.2
se,Sweden,High income,Europe & Central Asia,8563,52.25,-11.06,120.89,122.56,60.87
se,Sweden,High income,Europe & Central Asia,4082,54.19,54.97,75.92,181.46,62.89
se,Sweden,High income,Europe & Central Asia,44,43.52,60.05,83.46,76.62,62.95
se,Sweden,High income,Europe & Central Asia,68,35.84,62.11,61.35,68.47,64.09
se,Sweden,High income,Europe & Central Asia,1330,144.85,59.05,63.79,78.52,64.92
se,Sweden,High income,Europe & Central Asia,441,34.88,52.23,70.4,69.55,65.01
se,Sweden,High income,Europe & Central Asia,158,29.38,35.85,64.63,67.78,65.66
se,Sweden,High income,Europe & Central Asia,20023,41.22,73.06,96.92,73.37,66.02
se,Sweden,High income,Europe & Central Asia,2269,37.94,63.97,77.69,80.06,66.31
se,Sweden,High income,Europe & Central Asia,42956,78.09,90.76,59.25,90.17,66.34
se,Sweden,High income,Europe & Central Asia,8798,-9.91,65.12,58.2,96.57,66.69
se,Sweden,High income,Europe & Central Asia,2549,31.54,61.05,78.48,81.59,67.3
se,Sweden,High income,Europe & Central Asia,618,33.25,76.5,73.97,76.13,68.66
se,Sweden,High income,Europe & Central Asia,337,36.73,66.29,53.68,81.91,69.11
se,Sweden,High income,Europe & Central Asia,314,33.81,61.57,56.77,72.52,69.5
se,Sweden,High income,Europe & Central Asia,3098,115.61,97.22,62.07,89.93,69.58
se,Sweden,High income,Europe & Central Asia,666,50.49,64.52,71.8,75.15,70.17
se,Sweden,High income,Europe & Central Asia,2917,30.89,73.07,69.09,63.69,70.95
se,Sweden,High income,Europe & Central Asia,2608,30.37,68.6,144.52,120.63,71.07
se,Sweden,High income,Europe & Central Asia,781,30.91,58.14,59.42,57.89,71.43
se,Sweden,High income,Europe & Central Asia,976,36.29,84.11,90.55,68.53,72.61
se,Sweden,High income,Europe & Central Asia,1240,16.38,24.64,100.4,82.7,73.71
se,Sweden,High income,Europe & Central Asia,12028,59.48,90.82,25.68,63.24,74.11
se,Sweden,High income,Europe & Central Asia,2597,42.87,71.79,92.08,87.47,74.46
se,Sweden,High income,Europe & Central Asia,6639,68.45,137.53,104.93,127.97,74.61
se,Sweden,High income,Europe & Central Asia,1838,74.58,107.21,100.43,91.63,75.04
se,Sweden,High income,Europe & Central Asia,9043,23.05,25.97,144.35,64.36,75.14
se,Sweden,High income,Europe & Central Asia,3104,59.54,93.47,96.6,64.37,75.15
se,Sweden,High income,Europe & Central Asia,6189,48.52,89.09,79.12,96.63,75.51
se,Sweden,High income,Europe & Central Asia,12275,87.98,88.33,52.16,109.9,75.54
se,Sweden,High income,Europe & Central Asia,133,55.9,72.21,86.75,84.2,75.6
se,Sweden,High income,Europe & Central Asia,256,42.04,75.39,93.77,76.8,75.72
se,Sweden,High income,Europe & Central Asia,1724,105.21,61.61,46.49,72.99,76.56
se,Sweden,High income,Europe & Central Asia,2420,17.6,50.47,105.54,94.85,76.65
se,Sweden,High income,Europe & Central Asia,3399,44.76,89.47,70.83,72.38,76.72
se,Sweden,High income,Europe & Central Asia,11477,0,116.92,125.82,166.53,79.05
se,Sweden,High income,Europe & Central Asia,1606,-2.15,32.3,76.5,127.67,79.08
se,Sweden,High income,Europe & Central Asia,1865,74.1,122.75,169.31,56.31,79.76
se,Sweden,High income,Europe & Central Asia,10342,48.73,147.38,318.33,248.72,79.85
se,Sweden,High income,Europe & Central Asia,14632,38.99,121.57,49.52,80.27,80.92
se,Sweden,High income,Europe & Central Asia,1836,49.28,68.06,97.31,76.5,81.16
se,Sweden,High income,Europe & Central Asia,344,75.51,74.93,93.32,82.97,81.22
se,Sweden,High income,Europe & Central Asia,69,48.93,68.92,90.08,89.58,81.95
se,Sweden,High income,Europe & Central Asia,16681,113.75,125.51,85.62,81.01,82.04
se,Sweden,High income,Europe & Central Asia,10332,107.27,33.49,239.78,174.42,82.28
se,Sweden,High income,Europe & Central Asia,2521,102.72,0,94.58,4.47,83.52
se,Sweden,High income,Europe & Central Asia,2265,39.9,61.24,78.39,79.03,84.44
se,Sweden,High income,Europe & Central Asia,149,42.1,73.88,85.41,77.23,84.76
se,Sweden,High income,Europe & Central Asia,1612,50.73,103.69,94.24,70.55,85.12
se,Sweden,High income,Europe & Central Asia,16687,64.72,33.4,157.86,106.04,85.55
se,Sweden,High income,Europe & Central Asia,3086,33.07,-3.25,65.69,65.56,86.16
se,Sweden,High income,Europe & Central Asia,172,35.38,66.55,90.41,70.72,86.36
se,Sweden,High income,Europe & Central Asia,2186,41.29,75.36,86.25,88.51,86.68
se,Sweden,High income,Europe & Central Asia,59,70.96,81.14,99.39,112.93,87.21
se,Sweden,High income,Europe & Central Asia,154,54.22,85.28,97.59,106.46,88.53
se,Sweden,High income,Europe & Central Asia,45513,78.28,87.12,109.57,107.7,88.68
se,Sweden,High income,Europe & Central Asia,3351,49.42,69.76,124.18,79.77,89.1
se,Sweden,High income,Europe & Central Asia,2591,94.13,106.59,114.86,72.48,89.42
se,Sweden,High income,Europe & Central Asia,6517,166.32,158.6,85.25,74.67,91.03
se,Sweden,High income,Europe & Central Asia,4131,65.03,77.76,99.96,122.4,91.24
se,Sweden,High income,Europe & Central Asia,1572,32.59,84.04,117.69,117.01,91.32
se,Sweden,High income,Europe & Central Asia,75,81.28,93.37,117.71,111.47,91.79
se,Sweden,High income,Europe & Central Asia,20344,51.96,54.75,41.12,70.48,93.09
se,Sweden,High income,Europe & Central Asia,210,54.45,120.83,108.75,124.07,93.1
se,Sweden,High income,Europe & Central Asia,3252,58.52,90.81,70.97,118.03,94.66
se,Sweden,High income,Europe & Central Asia,1885,9.24,60.32,89.2,99.44,94.77
se,Sweden,High income,Europe & Central Asia,8466,89.74,95.76,92.37,95.37,94.81
se,Sweden,High income,Europe & Central Asia,559,74.86,115.38,119.62,97.74,95.02
se,Sweden,High income,Europe & Central Asia,3668,48.97,57.43,78.07,93.64,95.99
se,Sweden,High income,Europe & Central Asia,506,90.98,98.09,205.5,130.99,96.2
se,Sweden,High income,Europe & Central Asia,9985,69.72,125.83,134.43,121.75,96.92
se,Sweden,High income,Europe & Central Asia,1315,8.3,63.49,99.16,66.06,97.15
se,Sweden,High income,Europe & Central Asia,12666,65.44,74.44,106.88,101.92,97.73
se,Sweden,High income,Europe & Central Asia,3455,70.35,78.03,104.72,107.4,99.58
se,Sweden,High income,Europe & Central Asia,3806,-26.34,54.18,160.57,104.79,99.63
se,Sweden,High income,Europe & Central Asia,342,45.28,91.95,95.08,98.44,100.07
se,Sweden,High income,Europe & Central Asia,7218,85.1,84.04,80.69,78.37,100.13
se,Sweden,High income,Europe & Central Asia,311,53.08,81.98,89.31,104.44,100.16
se,Sweden,High income,Europe & Central Asia,343,109.38,86.08,92.56,106.63,100.57
se,Sweden,High income,Europe & Central Asia,2626,78.84,94.32,51.47,137.23,100.68
se,Sweden,High income,Europe & Central Asia,2548,70.48,99.32,128.11,152.96,100.97
se,Sweden,High income,Europe & Central Asia,43726,23.43,52.08,72.56,89.01,101.3
se,Sweden,High income,Europe & Central Asia,5457,51.19,40.07,124.4,112.42,101.59
se,Sweden,High income,Europe & Central Asia,10369,88.67,83.75,53.74,82.34,101.59
se,Sweden,High income,Europe & Central Asia,1989,40.02,73.62,83.81,86.81,102.5
se,Sweden,High income,Europe & Central Asia,207,70.39,93.23,124.39,130.37,102.85
se,Sweden,High income,Europe & Central Asia,1104,28.56,74.05,125.48,165.06,102.96
se,Sweden,High income,Europe & Central Asia,1871,64.54,93.32,146.56,144.84,103.3
se,Sweden,High income,Europe & Central Asia,11623,2.97,112.66,86.7,147.32,103.34
se,Sweden,High income,Europe & Central Asia,236,67.1,80.98,96.12,121.35,104.73
se,Sweden,High income,Europe & Central Asia,86,56.61,71.54,111.33,97.26,104.86
se,Sweden,High income,Europe & Central Asia,20194,72.15,107.23,99.19,79.06,105.4
se,Sweden,High income,Europe & Central Asia,1432,47.8,84.54,90.08,93.72,106.44
se,Sweden,High income,Europe & Central Asia,193,64.58,93.17,133.38,117.24,107.27
se,Sweden,High income,Europe & Central Asia,10972,94.36,89.74,92.3,127.81,107.69
se,Sweden,High income,Europe & Central Asia,827,29.93,70.5,94.52,137.75,110.24
se,Sweden,High income,Europe & Central Asia,421,54.9,102.14,130.01,122.74,111.45
se,Sweden,High income,Europe & Central Asia,2614,44.7,32.61,81.13,39.72,111.51
se,Sweden,High income,Europe & Central Asia,395,104.13,17.69,128.22,92.99,111.94
se,Sweden,High income,Europe & Central Asia,2935,4.03,105.88,199.26,177.55,112.19
se,Sweden,High income,Europe & Central Asia,2425,-17.53,10.9,53.31,143.21,113.26
se,Sweden,High income,Europe & Central Asia,5587,47.27,74.88,147.58,107.05,114.49
se,Sweden,High income,Europe & Central Asia,3365,126.73,247.16,190.7,105.65,114.61
se,Sweden,High income,Europe & Central Asia,3980,96.67,87.8,156.53,153.69,115.03
se,Sweden,High income,Europe & Central Asia,7936,20.98,124.96,126.98,136.6,116.71
se,Sweden,High income,Europe & Central Asia,14150,121.04,109.83,100.81,70.82,117.29
se,Sweden,High income,Europe & Central Asia,354,65.26,68.33,117.26,94.53,117.7
se,Sweden,High income,Europe & Central Asia,482,107.79,129.77,151.54,137.55,118.61
se,Sweden,High income,Europe & Central Asia,455,182.56,37.67,109.14,151.71,118.95
se,Sweden,High income,Europe & Central Asia,2130,29.08,74.24,84.7,113.87,119.11
se,Sweden,High income,Europe & Central Asia,27096,128.51,170.36,124.29,192.77,119.4
se,Sweden,High income,Europe & Central Asia,2196,98.51,78.05,166.92,157.6,120.26
se,Sweden,High income,Europe & Central Asia,17179,61.47,96.98,123.41,95.77,121.42
se,Sweden,High income,Europe & Central Asia,50370,61.76,82.67,80.43,104.8,122.07
se,Sweden,High income,Europe & Central Asia,264,108.2,162.2,261.34,156.37,122.92
se,Sweden,High income,Europe & Central Asia,28976,101.75,106.31,169.96,146.33,123.24
se,Sweden,High income,Europe & Central Asia,26209,86.03,122.55,142.77,150.08,123.64
se,Sweden,High income,Europe & Central Asia,2060,56.05,156.77,100.54,141.11,123.82
se,Sweden,High income,Europe & Central Asia,4201,64,91.45,103.59,112.72,125.97
se,Sweden,High income,Europe & Central Asia,3139,68.52,91.92,152.89,142.51,126.18
se,Sweden,High income,Europe & Central Asia,987,40.1,87.42,82.24,130.54,127.11
se,Sweden,High income,Europe & Central Asia,12628,157.99,225.7,203.22,179.79,127.27
se,Sweden,High income,Europe & Central Asia,1150,223.86,144.25,159.33,181.88,128.66
se,Sweden,High income,Europe & Central Asia,561,24.68,71.02,103.16,167.67,128.85
se,Sweden,High income,Europe & Central Asia,2757,160.44,96.16,177.68,109.84,129.45
se,Sweden,High income,Europe & Central Asia,634,86.91,132.48,166.79,176.99,130.4
se,Sweden,High income,Europe & Central Asia,4565,89.74,228.11,211.46,164.03,131.47
se,Sweden,High income,Europe & Central Asia,13884,52.42,-61.89,155.69,234.8,132.71
se,Sweden,High income,Europe & Central Asia,1530,70.99,102.11,149.63,126.68,134.41
se,Sweden,High income,Europe & Central Asia,554,109.83,156.46,162.08,139.24,136.33
se,Sweden,High income,Europe & Central Asia,2554,188.85,180.38,215.67,128.99,137.88
se,Sweden,High income,Europe & Central Asia,7462,83.34,114.69,145.67,146,138.79
se,Sweden,High income,Europe & Central Asia,1802,136.87,182.71,144.58,172.65,139.36
se,Sweden,High income,Europe & Central Asia,4647,102.27,77.68,89.71,157.07,141.17
se,Sweden,High income,Europe & Central Asia,15663,18.25,141.45,101.49,163.55,145.23
se,Sweden,High income,Europe & Central Asia,4142,22.01,76.11,127.3,147.84,147.15
se,Sweden,High income,Europe & Central Asia,911,67.82,334.63,205.63,313.12,149.59
se,Sweden,High income,Europe & Central Asia,586,84.99,131.23,252.16,255.68,150.41
se,Sweden,High income,Europe & Central Asia,2091,87.95,76.17,126.45,166.62,151.21
se,Sweden,High income,Europe & Central Asia,25045,16.93,159.07,88.55,201.37,151.78
se,Sweden,High income,Europe & Central Asia,2776,110.07,119.64,144.04,164.1,156.45
se,Sweden,High income,Europe & Central Asia,1017,72.33,123.65,150.99,146.92,158.76
se,Sweden,High income,Europe & Central Asia,2247,101.93,147.02,159.41,163.18,159.76
se,Sweden,High income,Europe & Central Asia,11305,259.02,355.71,284.24,293.83,160.26
se,Sweden,High income,Europe & Central Asia,599,154.5,148.67,159.04,156.87,162.02
se,Sweden,High income,Europe & Central Asia,135,103.75,141.98,161.38,178.85,164.1
se,Sweden,High income,Europe & Central Asia,25743,74.16,93.96,135.52,176.39,169.46
se,Sweden,High income,Europe & Central Asia,176,85.92,115.72,163.52,176.98,170.68
se,Sweden,High income,Europe & Central Asia,5385,181.34,180.19,170.97,137.79,173.59
se,Sweden,High income,Europe & Central Asia,3188,31.73,195,250.36,246.02,175.06
se,Sweden,High income,Europe & Central Asia,1235,114.2,5.56,166.52,206.03,175.83
se,Sweden,High income,Europe & Central Asia,764,57.76,108.22,134.39,177.47,176.01
se,Sweden,High income,Europe & Central Asia,12344,217.55,99.75,158.18,145.54,176.44
se,Sweden,High income,Europe & Central Asia,742,120.15,51.91,266.95,171.78,178.01
se,Sweden,High income,Europe & Central Asia,2457,76.41,184.15,159.07,279.09,180.12
se,Sweden,High income,Europe & Central Asia,6544,4.34,98.01,99.07,169.93,180.28
se,Sweden,High income,Europe & Central Asia,50304,16.67,107.13,139.98,183.72,183.86
se,Sweden,High income,Europe & Central Asia,50321,49.55,100.2,123.11,163.67,184.85
se,Sweden,High income,Europe & Central Asia,6718,59.93,135.23,175.93,221.92,185.42
se,Sweden,High income,Europe & Central Asia,20157,83.31,187.15,174.44,233.73,185.44
se,Sweden,High income,Europe & Central Asia,332,239.33,136.88,313.11,148.27,187.3
se,Sweden,High income,Europe & Central Asia,1790,126.75,199.07,207.35,245.53,192.74
se,Sweden,High income,Europe & Central Asia,25120,62.76,117.17,155.01,182.89,198.35
se,Sweden,High income,Europe & Central Asia,2382,120.37,244.35,271.48,229.97,201.89
se,Sweden,High income,Europe & Central Asia,24332,-69.78,366.68,417.5,203.9,211.26
se,Sweden,High income,Europe & Central Asia,3267,50.88,17.37,55.23,176.54,211.31
se,Sweden,High income,Europe & Central Asia,2279,77.2,129.78,170.22,217.38,214.78
se,Sweden,High income,Europe & Central Asia,1208,69.3,101.48,159.75,258.69,214.88
se,Sweden,High income,Europe & Central Asia,3405,120.13,-27.98,185.06,120.54,215.55
se,Sweden,High income,Europe & Central Asia,50061,82.75,137.92,186.32,227.98,220.84
se,Sweden,High income,Europe & Central Asia,50415,182.48,170.84,177.95,99.94,237.95
se,Sweden,High income,Europe & Central Asia,774,154.4,210.16,231.92,200.01,246.87
se,Sweden,High income,Europe & Central Asia,31090,76.5,104.07,237.56,258.02,267.06
se,Sweden,High income,Europe & Central Asia,2407,3.81,156.41,234.06,324,277.43
se,Sweden,High income,Europe & Central Asia,5804,-29.29,64.89,246.05,129.06,315.69
se,Sweden,High income,Europe & Central Asia,20581,268.56,236.79,340.62,311.24,316.57
se,Sweden,High income,Europe & Central Asia,921,301.2,386.82,395.7,381.07,317.68
se,Sweden,High income,Europe & Central Asia,2263,479.69,515.95,495.78,492.94,396.72
ch,Switzerland,High income,Europe & Central Asia,1802,-175.48,-170.16,-154.33,-228.56,-122.07
ch,Switzerland,High income,Europe & Central Asia,14150,-240.8,0,123.3,21.28,-62.09
ch,Switzerland,High income,Europe & Central Asia,28976,-95.03,-62.39,-73.12,-128.19,-37.75
ch,Switzerland,High income,Europe & Central Asia,6587,75.32,131.16,164.45,0,-10.39
ch,Switzerland,High income,Europe & Central Asia,264,57.88,82.33,114.16,-33.67,1.54
ch,Switzerland,High income,Europe & Central Asia,2306,192.04,12.74,195.84,275.47,9.31
ch,Switzerland,High income,Europe & Central Asia,2776,-82.01,21.54,113.29,-27.08,21.03
ch,Switzerland,High income,Europe & Central Asia,2324,212.26,359.24,389.58,246.6,49.86
ch,Switzerland,High income,Europe & Central Asia,13884,-30.26,241.78,150.18,101.42,51.12
ch,Switzerland,High income,Europe & Central Asia,50415,167.41,92.3,60.54,95.28,54.77
ch,Switzerland,High income,Europe & Central Asia,1240,69.15,128.02,81.39,56.79,56
ch,Switzerland,High income,Europe & Central Asia,172,151.64,88.34,56.93,75.01,60.36
ch,Switzerland,High income,Europe & Central Asia,42956,89.27,171.62,99.5,106.51,61.03
ch,Switzerland,High income,Europe & Central Asia,24937,237.87,127.57,86.14,128.25,63.75
ch,Switzerland,High income,Europe & Central Asia,59,-6.9,-24.26,-5.11,53.29,65.43
ch,Switzerland,High income,Europe & Central Asia,15127,206.74,167.29,97.92,59.41,65.92
ch,Switzerland,High income,Europe & Central Asia,43733,99.9,137.74,109.46,156.83,68.77
ch,Switzerland,High income,Europe & Central Asia,123,128.2,107.67,98.61,99.69,74.87
ch,Switzerland,High income,Europe & Central Asia,340,101.74,71.26,79.47,54.44,75.95
ch,Switzerland,High income,Europe & Central Asia,841,262.19,193.88,-5.23,75.25,77.14
ch,Switzerland,High income,Europe & Central Asia,2151,315.65,101.37,158.8,214.54,81.51
ch,Switzerland,High income,Europe & Central Asia,4277,35.89,104.55,90.37,210.78,82.44
ch,Switzerland,High income,Europe & Central Asia,3252,70.26,68.84,40.24,43.44,84.18
ch,Switzerland,High income,Europe & Central Asia,4020,176.71,383.61,184.99,262.67,88.49
ch,Switzerland,High income,Europe & Central Asia,1865,170.99,141.69,147.61,118.9,93.38
ch,Switzerland,High income,Europe & Central Asia,12968,99.72,15.37,-13.21,232.46,94.91
ch,Switzerland,High income,Europe & Central Asia,354,129.13,195.03,176.84,196.99,97.12
ch,Switzerland,High income,Europe & Central Asia,482,110.88,105.65,63.71,75.82,98.15
ch,Switzerland,High income,Europe & Central Asia,133,178.39,193.85,102.39,125.24,98.59
ch,Switzerland,High income,Europe & Central Asia,158,153.05,132.09,111.19,112.93,100.15
ch,Switzerland,High income,Europe & Central Asia,43756,95.86,110.24,70.41,100.1,100.42
ch,Switzerland,High income,Europe & Central Asia,618,108.47,132.93,123.4,139.14,100.53
ch,Switzerland,High income,Europe & Central Asia,1655,264.88,277.84,167.98,231.01,100.87
ch,Switzerland,High income,Europe & Central Asia,11623,225.82,207.89,77.03,96.39,103.38
ch,Switzerland,High income,Europe & Central Asia,49,140.01,168.62,121.64,116.33,103.47
ch,Switzerland,High income,Europe & Central Asia,851,134.54,143.6,104.53,154.8,106.57
ch,Switzerland,High income,Europe & Central Asia,994,166.47,137.55,161.53,175.67,107.79
ch,Switzerland,High income,Europe & Central Asia,20023,167.87,174.1,108.25,141.13,108.55
ch,Switzerland,High income,Europe & Central Asia,25045,336.41,265.58,111.45,36.25,109.09
ch,Switzerland,High income,Europe & Central Asia,45513,196.36,170.1,127.21,125.58,113.69
ch,Switzerland,High income,Europe & Central Asia,1275,103.84,172.12,115.26,116.72,115.18
ch,Switzerland,High income,Europe & Central Asia,343,157.85,131.95,77,164.52,118.21
ch,Switzerland,High income,Europe & Central Asia,976,149.78,156.21,134.47,157.41,118.3
ch,Switzerland,High income,Europe & Central Asia,441,175.59,203.44,160.74,153.72,118.79
ch,Switzerland,High income,Europe & Central Asia,5457,104.77,221.05,140.8,135.73,119.53
ch,Switzerland,High income,Europe & Central Asia,311,164.94,219.65,154.39,179.97,120.25
ch,Switzerland,High income,Europe & Central Asia,2420,87.24,129.34,146.47,115.29,120.26
ch,Switzerland,High income,Europe & Central Asia,2597,190.57,174.32,130.76,135.78,120.7
ch,Switzerland,High income,Europe & Central Asia,1735,104.31,114.62,131.03,163.69,120.84
ch,Switzerland,High income,Europe & Central Asia,8466,133.09,96.32,149.25,272.69,120.97
ch,Switzerland,High income,Europe & Central Asia,1379,138.16,189.44,121.64,125.77,121.04
ch,Switzerland,High income,Europe & Central Asia,2269,191.52,168.45,134.35,140.72,121.69
ch,Switzerland,High income,Europe & Central Asia,1612,141.35,146.53,121.81,139.63,122.79
ch,Switzerland,High income,Europe & Central Asia,17168,247.77,53.3,268.08,207.95,123.6
ch,Switzerland,High income,Europe & Central Asia,881,267.98,202.51,125.82,169.15,125.95
ch,Switzerland,High income,Europe & Central Asia,785,138.93,133.74,113.22,130.06,126.97
ch,Switzerland,High income,Europe & Central Asia,979,213.1,219.02,163.95,113.14,127.1
ch,Switzerland,High income,Europe & Central Asia,68,160.09,162.95,125.52,105.13,127.35
ch,Switzerland,High income,Europe & Central Asia,256,205.91,200.52,140.84,154.32,128.34
ch,Switzerland,High income,Europe & Central Asia,9043,150.82,207.47,201.17,198.5,129.92
ch,Switzerland,High income,Europe & Central Asia,781,186.44,197,163.66,160.18,130.38
ch,Switzerland,High income,Europe & Central Asia,12666,180.38,169.87,130.51,152.27,132.04
ch,Switzerland,High income,Europe & Central Asia,613,236.95,221.99,156.76,151.68,133.84
ch,Switzerland,High income,Europe & Central Asia,3086,159.53,212.08,134.7,161.61,134.05
ch,Switzerland,High income,Europe & Central Asia,987,119.07,293.04,194.27,211.77,134.44
ch,Switzerland,High income,Europe & Central Asia,3104,192.29,235.52,197.07,236.01,136.31
ch,Switzerland,High income,Europe & Central Asia,342,187.09,211.71,109.63,161.24,137.02
ch,Switzerland,High income,Europe & Central Asia,1944,164.01,185.19,117.88,138.26,137.17
ch,Switzerland,High income,Europe & Central Asia,666,181.3,191.51,145.84,156.71,137.96
ch,Switzerland,High income,Europe & Central Asia,3351,86.84,221.07,72.88,118.06,138.04
ch,Switzerland,High income,Europe & Central Asia,75,172.06,187.75,127.19,166.49,138.75
ch,Switzerland,High income,Europe & Central Asia,154,165.34,183.62,137.93,149.9,139.03
ch,Switzerland,High income,Europe & Central Asia,337,239.68,212.8,113.09,113.12,140.63
ch,Switzerland,High income,Europe & Central Asia,193,144.13,181.91,176.06,151.17,140.95
ch,Switzerland,High income,Europe & Central Asia,895,196.94,201.8,132.42,183.83,142.42
ch,Switzerland,High income,Europe & Central Asia,3239,169.06,247.11,148.29,210.8,142.61
ch,Switzerland,High income,Europe & Central Asia,43726,292.67,272.7,170.94,221.72,143.21
ch,Switzerland,High income,Europe & Central Asia,3405,164.03,27.66,206.1,163.87,143.43
ch,Switzerland,High income,Europe & Central Asia,2549,174.84,176.79,148.1,141.82,144.97
ch,Switzerland,High income,Europe & Central Asia,2196,97.58,194.61,141.54,174.7,146.3
ch,Switzerland,High income,Europe & Central Asia,1225,165.55,199.42,144.39,163.85,147.25
ch,Switzerland,High income,Europe & Central Asia,149,217.18,175.73,138.29,187.16,147.53
ch,Switzerland,High income,Europe & Central Asia,1774,188.46,230.62,182.19,245.2,148.02
ch,Switzerland,High income,Europe & Central Asia,6874,199.62,136.16,177.04,176.6,148.18
ch,Switzerland,High income,Europe & Central Asia,12562,214.67,160.45,128.42,140.82,148.61
ch,Switzerland,High income,Europe & Central Asia,2794,196.84,281.06,263.46,216.14,148.85
ch,Switzerland,High income,Europe & Central Asia,1003,226.94,232.82,-58.72,379.13,151.52
ch,Switzerland,High income,Europe & Central Asia,1432,224.75,246.29,190.16,210.14,153.39
ch,Switzerland,High income,Europe & Central Asia,44,180.67,144.91,167.09,148.91,154.99
ch,Switzerland,High income,Europe & Central Asia,4131,283.51,170.11,167.76,156.45,156.35
ch,Switzerland,High income,Europe & Central Asia,20194,260.5,182.27,218.57,184.3,156.82
ch,Switzerland,High income,Europe & Central Asia,5785,234.19,136.47,172.38,162.39,157.49
ch,Switzerland,High income,Europe & Central Asia,1724,281.95,280.37,215.44,271.34,158.32
ch,Switzerland,High income,Europe & Central Asia,314,159.83,157.84,157.24,161.57,158.71
ch,Switzerland,High income,Europe & Central Asia,344,186.37,224.35,99.71,106.03,159.03
ch,Switzerland,High income,Europe & Central Asia,6189,253.53,91.51,244.93,164.76,159.12
ch,Switzerland,High income,Europe & Central Asia,7462,176.05,191.17,180.84,234.75,160.08
ch,Switzerland,High income,Europe & Central Asia,1989,188.62,229.4,162.21,172.79,161.66
ch,Switzerland,High income,Europe & Central Asia,4082,414.3,86.52,124.38,-63.2,162.63
ch,Switzerland,High income,Europe & Central Asia,3399,181.08,216.81,183.63,130.33,163.66
ch,Switzerland,High income,Europe & Central Asia,4271,231.58,139.09,139.22,181.96,164.49
ch,Switzerland,High income,Europe & Central Asia,16681,348.23,245.58,210.03,236.1,165.04
ch,Switzerland,High income,Europe & Central Asia,14632,164.42,180.36,212.43,259.03,165.09
ch,Switzerland,High income,Europe & Central Asia,1415,188.4,219.56,190.6,294.92,168.1
ch,Switzerland,High income,Europe & Central Asia,69,203.91,188.37,155.26,180.38,168.24
ch,Switzerland,High income,Europe & Central Asia,506,360.5,215.66,150.42,178.79,169.62
ch,Switzerland,High income,Europe & Central Asia,5035,95.19,123.54,273.38,309.4,169.76
ch,Switzerland,High income,Europe & Central Asia,421,177.02,213.55,122.33,186.02,171.12
ch,Switzerland,High income,Europe & Central Asia,8798,294.5,232.21,88.42,224.07,174.41
ch,Switzerland,High income,Europe & Central Asia,2186,247.49,244.3,154.33,185.29,174.91
ch,Switzerland,High income,Europe & Central Asia,207,266.81,231.99,186.1,189.45,175.88
ch,Switzerland,High income,Europe & Central Asia,2626,306.69,243.74,275.47,400.07,176.68
ch,Switzerland,High income,Europe & Central Asia,559,207.1,241.43,171.55,192.4,177.43
ch,Switzerland,High income,Europe & Central Asia,1885,318.24,334.53,304.05,276.87,180.47
ch,Switzerland,High income,Europe & Central Asia,1838,246.93,221.08,185.83,158.63,181.84
ch,Switzerland,High income,Europe & Central Asia,554,295.78,269.33,166.36,205.21,182.36
ch,Switzerland,High income,Europe & Central Asia,1530,210.3,226.37,160.69,240.75,182.73
ch,Switzerland,High income,Europe & Central Asia,742,206.26,151.43,142.91,244.51,183.02
ch,Switzerland,High income,Europe & Central Asia,2591,211.81,188.44,175.13,157.89,183.44
ch,Switzerland,High income,Europe & Central Asia,4647,86,207.22,218.04,129.25,183.61
ch,Switzerland,High income,Europe & Central Asia,86,209.03,201.54,150.03,204.38,183.89
ch,Switzerland,High income,Europe & Central Asia,26209,308.86,260.67,193.37,193.6,184.19
ch,Switzerland,High income,Europe & Central Asia,3098,362.1,249.06,210.08,212.56,184.54
ch,Switzerland,High income,Europe & Central Asia,1871,155.33,300.7,205.51,162.49,184.89
ch,Switzerland,High income,Europe & Central Asia,12028,243.65,333.55,243.95,209.44,185.42
ch,Switzerland,High income,Europe & Central Asia,2265,223.08,179.7,187.4,166.04,187.27
ch,Switzerland,High income,Europe & Central Asia,2608,242.6,180.16,130.2,193.94,187.31
ch,Switzerland,High income,Europe & Central Asia,2091,222.64,188.4,184.24,211.99,187.43
